Time,unit_Time,Cella_1,unit_1,Cella_2,unit_2,Cella_3,unit_3,Cella_4,unit_4,SG600_main,unit_main,SG600_temp,unit_temp
701.14968,s,0.0,mV,-3.25,mV,0.0,mV,-1.3734,Nm,1,mV,1,mV
701.26232,s,0.0,mV,-3.24,mV,0.0,mV,-1.3734,Nm,1,mV,1,mV
701.37882,s,0.0,mV,-3.24,mV,0.0,mV,-1.3734,Nm,1,mV,1,mV
701.48083,s,0.0,mV,-3.25,mV,0.0,mV,-1.3734,Nm,1,mV,1,mV
701.583,s,0.0,mV,-3.25,mV,0.0,mV,-1.3734,Nm,1,mV,1,mV
701.69108,s,0.0,mV,-3.25,mV,0.0,mV,-1.3734,Nm,1,mV,1,mV
701.80204,s,0.0,mV,-3.25,mV,0.0,mV,-1.3734,Nm,1,mV,1,mV
701.91307,s,0.0,mV,-3.24,mV,0.0,mV,-1.3734,Nm,1,mV,1,mV
702.01532,s,0.0,mV,-3.24,mV,0.0,mV,-1.3734,Nm,1,mV,1,mV
702.12747,s,0.0,mV,-3.24,mV,0.0,mV,-1.3734,Nm,1,mV,1,mV
702.24007,s,0.0,mV,-3.24,mV,0.0,mV,-1.3734,Nm,1,mV,1,mV
702.35055,s,0.0,mV,-3.25,mV,0.0,mV,-1.3734,Nm,1,mV,1,mV
702.46211,s,0.0,mV,-3.25,mV,0.0,mV,-1.3734,Nm,1,mV,1,mV
702.56366,s,0.0,mV,-3.25,mV,0.0,mV,-1.3734,Nm,1,mV,1,mV
702.66622,s,0.0,mV,-3.25,mV,0.0,mV,-1.3734,Nm,1,mV,1,mV
702.77324,s,0.0,mV,-3.24,mV,0.0,mV,-1.3734,Nm,1,mV,1,mV
702.88104,s,0.0,mV,-3.24,mV,0.0,mV,-1.3734,Nm,1,mV,1,mV
702.99072,s,0.0,mV,-3.24,mV,0.0,mV,-1.3734,Nm,1,mV,1,mV
703.10109,s,0.0,mV,-3.24,mV,0.0,mV,-1.3734,Nm,1,mV,1,mV
703.20613,s,0.0,mV,-3.25,mV,0.0,mV,-1.3734,Nm,1,mV,1,mV
703.31084,s,0.0,mV,-3.25,mV,0.0,mV,-1.3734,Nm,1,mV,1,mV
703.4189,s,0.0,mV,-3.25,mV,0.0,mV,-1.3734,Nm,1,mV,1,mV
703.52149,s,0.0,mV,-3.25,mV,0.0,mV,-1.3734,Nm,1,mV,1,mV
703.63143,s,0.0,mV,-3.24,mV,0.0,mV,-1.3734,Nm,1,mV,1,mV
703.73634,s,0.0,mV,-3.24,mV,0.0,mV,-1.3734,Nm,1,mV,1,mV
703.83914,s,0.0,mV,-3.25,mV,0.0,mV,-1.3734,Nm,1,mV,1,mV
703.95152,s,0.0,mV,-3.25,mV,0.0,mV,-1.3734,Nm,1,mV,1,mV
704.06074,s,0.0,mV,-3.25,mV,0.0,mV,-1.3734,Nm,1,mV,1,mV
704.16728,s,0.0,mV,-3.25,mV,0.0,mV,-1.3734,Nm,1,mV,1,mV
704.27012,s,0.0,mV,-3.24,mV,0.0,mV,-1.3734,Nm,1,mV,1,mV
704.37218,s,0.0,mV,-3.24,mV,0.0,mV,-1.3734,Nm,1,mV,1,mV
704.47918,s,0.0,mV,-3.25,mV,0.0,mV,-1.3734,Nm,1,mV,1,mV
704.5805,s,0.0,mV,-3.25,mV,0.0,mV,-1.3734,Nm,1,mV,1,mV
704.6817,s,0.0,mV,-3.24,mV,0.0,mV,-1.3734,Nm,1,mV,1,mV
704.78282,s,0.0,mV,-3.24,mV,0.0,mV,-1.3734,Nm,1,mV,1,mV
704.88535,s,0.0,mV,-3.25,mV,0.0,mV,-1.3734,Nm,1,mV,1,mV
704.99634,s,0.0,mV,-3.25,mV,0.0,mV,-1.3734,Nm,1,mV,1,mV
705.09821,s,0.0,mV,-3.25,mV,0.0,mV,-1.3734,Nm,1,mV,1,mV
705.20043,s,0.0,mV,-3.25,mV,0.0,mV,-1.3734,Nm,1,mV,1,mV
705.30777,s,0.0,mV,-3.24,mV,0.0,mV,-1.3734,Nm,1,mV,1,mV
705.40967,s,0.0,mV,-3.24,mV,0.0,mV,-1.3734,Nm,1,mV,1,mV
705.51937,s,0.0,mV,-3.25,mV,0.0,mV,-1.3734,Nm,1,mV,1,mV
705.6297,s,0.0,mV,-3.25,mV,0.0,mV,-1.3734,Nm,1,mV,1,mV
705.73141,s,0.0,mV,-3.25,mV,0.0,mV,-1.3734,Nm,1,mV,1,mV
705.83444,s,0.0,mV,-3.25,mV,0.0,mV,-1.3734,Nm,1,mV,1,mV
705.94125,s,0.0,mV,-3.25,mV,0.0,mV,-1.3734,Nm,1,mV,1,mV
706.04422,s,0.0,mV,-3.25,mV,0.0,mV,-1.3734,Nm,1,mV,1,mV
706.14989,s,0.0,mV,-3.24,mV,0.0,mV,-1.3734,Nm,1,mV,1,mV
706.25252,s,0.0,mV,-3.24,mV,0.0,mV,-1.3734,Nm,1,mV,1,mV
706.35577,s,0.0,mV,-3.25,mV,0.0,mV,-1.3734,Nm,1,mV,1,mV
706.45824,s,0.0,mV,-3.25,mV,0.0,mV,-1.3734,Nm,1,mV,1,mV
706.559,s,0.0,mV,-3.25,mV,0.0,mV,-1.3734,Nm,1,mV,1,mV
706.6597,s,0.0,mV,-3.25,mV,0.0,mV,-1.3734,Nm,1,mV,1,mV
706.76044,s,0.0,mV,-3.25,mV,0.0,mV,-1.3734,Nm,1,mV,1,mV
706.86132,s,0.0,mV,-3.25,mV,0.0,mV,-1.3734,Nm,1,mV,1,mV
706.96258,s,0.0,mV,-3.25,mV,0.0,mV,-1.3734,Nm,1,mV,1,mV
707.06662,s,0.0,mV,-3.25,mV,0.0,mV,-1.3734,Nm,1,mV,1,mV
707.16878,s,0.0,mV,-3.24,mV,0.0,mV,-1.3734,Nm,1,mV,1,mV
707.27454,s,0.0,mV,-3.24,mV,0.0,mV,-1.3734,Nm,1,mV,1,mV
707.37941,s,0.0,mV,-3.25,mV,0.0,mV,-1.3734,Nm,1,mV,1,mV
707.483,s,0.0,mV,-3.25,mV,0.0,mV,-1.3734,Nm,1,mV,1,mV
707.58597,s,0.0,mV,-3.25,mV,0.0,mV,-1.3734,Nm,1,mV,1,mV
707.70063,s,0.0,mV,-3.25,mV,0.0,mV,-1.3734,Nm,1,mV,1,mV
707.81276,s,0.0,mV,-3.25,mV,0.0,mV,-1.3734,Nm,1,mV,1,mV
707.91703,s,0.0,mV,-3.25,mV,0.0,mV,-1.3734,Nm,1,mV,1,mV
708.02078,s,0.0,mV,-3.24,mV,0.0,mV,-1.3734,Nm,1,mV,1,mV
708.12428,s,0.0,mV,-3.24,mV,0.0,mV,-1.3734,Nm,1,mV,1,mV
708.23414,s,0.0,mV,-3.25,mV,0.0,mV,-1.3734,Nm,1,mV,1,mV
708.33523,s,0.0,mV,-3.25,mV,0.0,mV,-1.3734,Nm,1,mV,1,mV
708.43649,s,0.0,mV,-3.25,mV,0.0,mV,-1.3734,Nm,1,mV,1,mV
708.55008,s,0.0,mV,-3.25,mV,0.0,mV,-1.3734,Nm,1,mV,1,mV
708.65166,s,0.0,mV,-3.25,mV,0.0,mV,-1.3734,Nm,1,mV,1,mV
708.76284,s,0.0,mV,-3.24,mV,0.0,mV,-1.3734,Nm,1,mV,1,mV
708.87149,s,0.0,mV,-3.24,mV,0.0,mV,-1.3734,Nm,1,mV,1,mV
708.98515,s,0.0,mV,-3.24,mV,0.0,mV,-1.3734,Nm,1,mV,1,mV
709.09558,s,0.0,mV,-3.24,mV,0.0,mV,-1.3734,Nm,1,mV,1,mV
709.2009,s,0.0,mV,-3.25,mV,0.0,mV,-1.3734,Nm,1,mV,1,mV
709.31094,s,0.0,mV,-3.25,mV,0.0,mV,-1.3734,Nm,1,mV,1,mV
709.41793,s,0.0,mV,-3.24,mV,0.0,mV,-1.3734,Nm,1,mV,1,mV
709.52016,s,0.0,mV,-3.24,mV,0.0,mV,-1.3734,Nm,1,mV,1,mV
709.62402,s,0.0,mV,-3.24,mV,0.0,mV,-1.3734,Nm,1,mV,1,mV
709.73125,s,0.0,mV,-3.24,mV,0.0,mV,-1.3734,Nm,1,mV,1,mV
709.83401,s,0.0,mV,-3.25,mV,0.0,mV,-1.3734,Nm,1,mV,1,mV
709.93613,s,0.0,mV,-3.25,mV,0.0,mV,-1.3734,Nm,1,mV,1,mV
710.03797,s,0.0,mV,-3.25,mV,0.0,mV,-1.3734,Nm,1,mV,1,mV
710.1448,s,0.0,mV,-3.25,mV,0.0,mV,-1.3734,Nm,1,mV,1,mV
710.24934,s,0.0,mV,-3.24,mV,0.0,mV,-1.3734,Nm,1,mV,1,mV
710.35151,s,0.0,mV,-3.24,mV,0.0,mV,-1.3734,Nm,1,mV,1,mV
710.45542,s,0.0,mV,-3.25,mV,0.0,mV,-1.3734,Nm,1,mV,1,mV
710.56441,s,0.0,mV,-3.25,mV,0.0,mV,-1.3734,Nm,1,mV,1,mV
710.67258,s,0.0,mV,-3.25,mV,0.0,mV,-1.3734,Nm,1,mV,1,mV
710.77605,s,0.0,mV,-3.25,mV,0.0,mV,-1.3734,Nm,1,mV,1,mV
710.89138,s,0.0,mV,-3.24,mV,0.0,mV,-1.3734,Nm,1,mV,1,mV
711.00057,s,0.0,mV,-3.24,mV,0.0,mV,-1.3734,Nm,1,mV,1,mV
711.10183,s,0.0,mV,-3.24,mV,0.0,mV,-1.3734,Nm,1,mV,1,mV
711.20378,s,0.0,mV,-3.24,mV,0.0,mV,-1.3734,Nm,1,mV,1,mV
711.31056,s,0.0,mV,-3.25,mV,0.0,mV,-1.3734,Nm,1,mV,1,mV
711.41846,s,0.0,mV,-3.25,mV,0.0,mV,-1.3734,Nm,1,mV,1,mV
711.52589,s,0.0,mV,-3.25,mV,0.0,mV,-1.3734,Nm,1,mV,1,mV
711.6292,s,0.0,mV,-3.25,mV,0.0,mV,-1.3734,Nm,1,mV,1,mV
711.7355,s,0.0,mV,-3.24,mV,0.0,mV,-1.3734,Nm,1,mV,1,mV
711.84109,s,0.0,mV,-3.24,mV,0.0,mV,-1.3734,Nm,1,mV,1,mV
711.94541,s,0.0,mV,-3.24,mV,0.0,mV,-1.3734,Nm,1,mV,1,mV
712.04659,s,0.0,mV,-3.24,mV,0.0,mV,-1.3734,Nm,1,mV,1,mV
712.15082,s,0.0,mV,-3.25,mV,0.0,mV,-1.3734,Nm,1,mV,1,mV
712.25703,s,0.0,mV,-3.25,mV,0.0,mV,-1.3734,Nm,1,mV,1,mV
712.36618,s,0.0,mV,-3.25,mV,0.0,mV,-1.3734,Nm,1,mV,1,mV
712.47597,s,0.0,mV,-3.25,mV,0.0,mV,-1.3734,Nm,1,mV,1,mV
712.58309,s,0.0,mV,-3.25,mV,0.0,mV,-1.3734,Nm,1,mV,1,mV
712.69293,s,0.0,mV,-3.25,mV,0.0,mV,-1.3734,Nm,1,mV,1,mV
712.80092,s,0.0,mV,-3.24,mV,0.0,mV,-1.3734,Nm,1,mV,1,mV
712.905,s,0.0,mV,-3.24,mV,0.0,mV,-1.3734,Nm,1,mV,1,mV
713.01742,s,0.0,mV,-3.25,mV,0.0,mV,-1.3734,Nm,1,mV,1,mV
713.11958,s,0.0,mV,-3.25,mV,0.0,mV,-1.3734,Nm,1,mV,1,mV
713.23354,s,0.0,mV,-3.25,mV,0.0,mV,-1.3734,Nm,1,mV,1,mV
713.33664,s,0.0,mV,-3.25,mV,0.0,mV,-1.3734,Nm,1,mV,1,mV
713.43807,s,0.0,mV,-3.24,mV,0.0,mV,-1.3734,Nm,1,mV,1,mV
713.55012,s,0.0,mV,-3.24,mV,0.0,mV,-1.3734,Nm,1,mV,1,mV
713.6557,s,0.0,mV,-3.24,mV,0.0,mV,-1.3734,Nm,1,mV,1,mV
713.76955,s,0.0,mV,-3.24,mV,0.0,mV,-1.3734,Nm,1,mV,1,mV
713.88273,s,0.0,mV,-3.25,mV,0.0,mV,-1.3734,Nm,1,mV,1,mV
713.98474,s,0.0,mV,-3.25,mV,0.0,mV,-1.3734,Nm,1,mV,1,mV
714.08978,s,0.0,mV,-3.25,mV,0.0,mV,-1.3734,Nm,1,mV,1,mV
714.20138,s,0.0,mV,-3.25,mV,0.0,mV,-1.3734,Nm,1,mV,1,mV
714.30468,s,0.0,mV,-3.24,mV,0.0,mV,-1.3734,Nm,1,mV,1,mV
714.40862,s,0.0,mV,-3.24,mV,0.0,mV,-1.3734,Nm,1,mV,1,mV
714.51251,s,0.0,mV,-3.25,mV,0.0,mV,-1.3734,Nm,1,mV,1,mV
714.61925,s,0.0,mV,-3.25,mV,0.0,mV,-1.3734,Nm,1,mV,1,mV
714.72479,s,0.0,mV,-3.25,mV,0.0,mV,-1.3734,Nm,1,mV,1,mV
714.8306,s,0.0,mV,-3.25,mV,0.0,mV,-1.3734,Nm,1,mV,1,mV
714.93488,s,0.0,mV,-3.25,mV,0.0,mV,-1.3734,Nm,1,mV,1,mV
715.03616,s,0.0,mV,-3.25,mV,0.0,mV,-1.3734,Nm,1,mV,1,mV
715.13991,s,0.0,mV,-3.24,mV,0.0,mV,-1.3734,Nm,1,mV,1,mV
715.24345,s,0.0,mV,-3.24,mV,0.0,mV,-1.3734,Nm,1,mV,1,mV
715.34767,s,0.0,mV,-3.25,mV,0.0,mV,-1.3734,Nm,1,mV,1,mV
715.45421,s,0.0,mV,-3.25,mV,0.0,mV,-1.3734,Nm,1,mV,1,mV
715.55603,s,0.0,mV,-3.25,mV,0.0,mV,-1.3734,Nm,1,mV,1,mV
715.66023,s,0.0,mV,-3.25,mV,0.0,mV,-1.3734,Nm,1,mV,1,mV
715.76699,s,0.0,mV,-3.25,mV,0.0,mV,-1.3734,Nm,1,mV,1,mV
715.8679,s,0.0,mV,-3.25,mV,0.0,mV,-1.3734,Nm,1,mV,1,mV
715.97589,s,0.0,mV,-3.25,mV,0.0,mV,-1.3734,Nm,1,mV,1,mV
716.08299,s,0.0,mV,-3.24,mV,0.0,mV,-1.3734,Nm,1,mV,1,mV
716.18463,s,0.0,mV,-3.24,mV,0.0,mV,-1.3734,Nm,1,mV,1,mV
716.28876,s,0.0,mV,-3.24,mV,0.0,mV,-1.3734,Nm,1,mV,1,mV
716.38968,s,0.0,mV,-3.24,mV,0.0,mV,-1.3734,Nm,1,mV,1,mV
716.49131,s,0.0,mV,-3.25,mV,0.0,mV,-1.3734,Nm,1,mV,1,mV
716.59244,s,0.0,mV,-3.25,mV,0.0,mV,-1.3734,Nm,1,mV,1,mV
716.69328,s,0.0,mV,-3.25,mV,0.0,mV,-1.3734,Nm,1,mV,1,mV
716.79412,s,0.0,mV,-3.25,mV,0.0,mV,-1.3734,Nm,1,mV,1,mV
716.89529,s,0.0,mV,-3.25,mV,0.0,mV,-1.3734,Nm,1,mV,1,mV
716.99616,s,0.0,mV,-3.25,mV,0.0,mV,-1.3734,Nm,1,mV,1,mV
717.09732,s,0.0,mV,-3.25,mV,0.0,mV,-1.3734,Nm,1,mV,1,mV
717.19829,s,0.0,mV,-3.25,mV,0.0,mV,-1.3734,Nm,1,mV,1,mV
717.29971,s,0.0,mV,-3.24,mV,0.0,mV,-1.3734,Nm,1,mV,1,mV
717.40207,s,0.0,mV,-3.24,mV,0.0,mV,-1.3734,Nm,1,mV,1,mV
717.50337,s,0.0,mV,-3.24,mV,0.0,mV,-1.3734,Nm,1,mV,1,mV
717.61283,s,0.0,mV,-3.24,mV,0.0,mV,-1.3734,Nm,1,mV,1,mV
717.71384,s,0.0,mV,-3.24,mV,0.0,mV,-1.3734,Nm,1,mV,1,mV
717.81479,s,0.0,mV,-3.24,mV,0.0,mV,-1.3734,Nm,1,mV,1,mV
717.91604,s,0.0,mV,-3.25,mV,0.0,mV,-1.3734,Nm,1,mV,1,mV
718.01736,s,0.0,mV,-3.25,mV,0.0,mV,-1.3734,Nm,1,mV,1,mV
718.1182,s,0.0,mV,-3.24,mV,0.0,mV,-1.3734,Nm,1,mV,1,mV
718.21932,s,0.0,mV,-3.24,mV,0.0,mV,-1.3734,Nm,1,mV,1,mV
718.3209,s,0.0,mV,-3.24,mV,0.0,mV,-1.3734,Nm,1,mV,1,mV
718.42512,s,0.0,mV,-3.24,mV,0.0,mV,-1.3734,Nm,1,mV,1,mV
718.53362,s,0.0,mV,-3.24,mV,0.0,mV,-1.3734,Nm,1,mV,1,mV
718.63581,s,0.0,mV,-3.24,mV,0.0,mV,-1.3734,Nm,1,mV,1,mV
718.7368,s,0.0,mV,-3.25,mV,0.0,mV,-1.3734,Nm,1,mV,1,mV
718.83799,s,0.0,mV,-3.25,mV,0.0,mV,-1.3734,Nm,1,mV,1,mV
718.93883,s,0.0,mV,-3.25,mV,0.0,mV,-1.3734,Nm,1,mV,1,mV
719.04171,s,0.0,mV,-3.25,mV,0.0,mV,-1.3734,Nm,1,mV,1,mV
719.14253,s,0.0,mV,-3.25,mV,0.0,mV,-1.3734,Nm,1,mV,1,mV
719.24421,s,0.0,mV,-3.25,mV,0.0,mV,-1.3734,Nm,1,mV,1,mV
719.34621,s,0.0,mV,-3.24,mV,0.0,mV,-1.3734,Nm,1,mV,1,mV
719.45039,s,0.0,mV,-3.24,mV,0.0,mV,-1.3734,Nm,1,mV,1,mV
719.5549,s,0.0,mV,-3.24,mV,0.0,mV,-1.3734,Nm,1,mV,1,mV
719.66592,s,0.0,mV,-3.24,mV,0.0,mV,-1.3734,Nm,1,mV,1,mV
719.7686,s,0.0,mV,-3.24,mV,0.0,mV,-1.3734,Nm,1,mV,1,mV
719.8725,s,0.0,mV,-3.24,mV,0.0,mV,-1.3734,Nm,1,mV,1,mV
719.97762,s,0.0,mV,-3.25,mV,0.0,mV,-1.3734,Nm,1,mV,1,mV
720.08169,s,0.0,mV,-3.25,mV,0.0,mV,-1.3734,Nm,1,mV,1,mV
720.19584,s,0.0,mV,-3.25,mV,0.0,mV,-1.3734,Nm,1,mV,1,mV
720.30193,s,0.0,mV,-3.25,mV,0.0,mV,-1.3734,Nm,1,mV,1,mV
720.41463,s,0.0,mV,-3.25,mV,0.0,mV,-1.3734,Nm,1,mV,1,mV
720.52544,s,0.0,mV,-3.25,mV,0.0,mV,-1.3734,Nm,1,mV,1,mV
720.63629,s,0.0,mV,-3.24,mV,0.0,mV,-1.3734,Nm,1,mV,1,mV
720.74309,s,0.0,mV,-3.24,mV,0.0,mV,-1.3734,Nm,1,mV,1,mV
720.8445,s,0.0,mV,-3.25,mV,0.0,mV,-1.3734,Nm,1,mV,1,mV
720.94555,s,0.0,mV,-3.25,mV,0.0,mV,-1.3734,Nm,1,mV,1,mV
721.04706,s,0.0,mV,-3.25,mV,0.0,mV,-1.3734,Nm,1,mV,1,mV
721.14811,s,0.0,mV,-3.25,mV,0.0,mV,-1.3734,Nm,1,mV,1,mV
721.24966,s,0.0,mV,-3.24,mV,0.0,mV,-1.3734,Nm,1,mV,1,mV
721.35146,s,0.0,mV,-3.24,mV,0.0,mV,-1.3734,Nm,1,mV,1,mV
721.4523,s,0.0,mV,-3.24,mV,0.0,mV,-1.3734,Nm,1,mV,1,mV
721.5537,s,0.0,mV,-3.24,mV,0.0,mV,-1.3734,Nm,1,mV,1,mV
721.65971,s,0.0,mV,-3.24,mV,0.0,mV,-1.3734,Nm,1,mV,1,mV
721.76112,s,0.0,mV,-3.24,mV,0.0,mV,-1.3734,Nm,1,mV,1,mV
721.86196,s,0.0,mV,-3.24,mV,0.0,mV,-1.3734,Nm,1,mV,1,mV
721.96319,s,0.0,mV,-3.24,mV,0.0,mV,-1.3734,Nm,1,mV,1,mV
722.06456,s,0.0,mV,-3.24,mV,0.0,mV,-1.3734,Nm,1,mV,1,mV
722.16724,s,0.0,mV,-3.24,mV,0.0,mV,-1.3734,Nm,1,mV,1,mV
722.27489,s,0.0,mV,-3.25,mV,0.0,mV,-1.3734,Nm,1,mV,1,mV
722.37821,s,0.0,mV,-3.25,mV,0.0,mV,-1.3734,Nm,1,mV,1,mV
722.4923,s,0.0,mV,-3.24,mV,0.0,mV,-1.3734,Nm,1,mV,1,mV
722.59905,s,0.0,mV,-3.24,mV,0.0,mV,-1.3734,Nm,1,mV,1,mV
722.70873,s,0.0,mV,-3.24,mV,0.0,mV,-1.3734,Nm,1,mV,1,mV
722.81391,s,0.0,mV,-3.24,mV,0.0,mV,-1.3734,Nm,1,mV,1,mV
722.92466,s,0.0,mV,-3.25,mV,0.0,mV,-1.3734,Nm,1,mV,1,mV
723.03574,s,0.0,mV,-3.25,mV,0.0,mV,-1.3734,Nm,1,mV,1,mV
723.14463,s,0.0,mV,-3.25,mV,0.0,mV,-1.3734,Nm,1,mV,1,mV
723.25614,s,0.0,mV,-3.25,mV,0.0,mV,-1.3734,Nm,1,mV,1,mV
723.36786,s,0.0,mV,-3.24,mV,0.0,mV,-1.3734,Nm,1,mV,1,mV
723.47783,s,0.0,mV,-3.24,mV,0.0,mV,-1.3734,Nm,1,mV,1,mV
723.58504,s,0.0,mV,-3.24,mV,0.0,mV,-1.3734,Nm,1,mV,1,mV
723.69121,s,0.0,mV,-3.24,mV,0.0,mV,-1.3734,Nm,1,mV,1,mV
723.79348,s,0.0,mV,-3.25,mV,0.0,mV,-1.3734,Nm,1,mV,1,mV
723.89544,s,0.0,mV,-3.25,mV,0.0,mV,-1.3734,Nm,1,mV,1,mV
723.99787,s,0.0,mV,-3.25,mV,0.0,mV,-1.3734,Nm,1,mV,1,mV
724.09961,s,0.0,mV,-3.25,mV,0.0,mV,-1.3734,Nm,1,mV,1,mV
724.20061,s,0.0,mV,-3.24,mV,0.0,mV,-1.3734,Nm,1,mV,1,mV
724.30151,s,0.0,mV,-3.24,mV,0.0,mV,-1.3734,Nm,1,mV,1,mV
724.40235,s,0.0,mV,-3.25,mV,0.0,mV,-1.3734,Nm,1,mV,1,mV
724.50904,s,0.0,mV,-3.25,mV,0.0,mV,-1.3734,Nm,1,mV,1,mV
724.60979,s,0.0,mV,-3.25,mV,0.0,mV,-1.3734,Nm,1,mV,1,mV
724.71126,s,0.0,mV,-3.25,mV,0.0,mV,-1.3734,Nm,1,mV,1,mV
724.81361,s,0.0,mV,-3.24,mV,0.0,mV,-1.3734,Nm,1,mV,1,mV
724.91536,s,0.0,mV,-3.24,mV,0.0,mV,-1.3734,Nm,1,mV,1,mV
725.02713,s,0.0,mV,-3.24,mV,0.0,mV,-1.3734,Nm,1,mV,1,mV
725.13906,s,0.0,mV,-3.24,mV,0.0,mV,-1.3734,Nm,1,mV,1,mV
725.2487,s,0.0,mV,-3.25,mV,0.0,mV,-1.3734,Nm,1,mV,1,mV
725.36083,s,0.0,mV,-3.25,mV,0.0,mV,-1.3734,Nm,1,mV,1,mV
725.47301,s,0.0,mV,-3.25,mV,0.0,mV,-1.3734,Nm,1,mV,1,mV
725.58325,s,0.0,mV,-3.25,mV,0.0,mV,-1.3734,Nm,1,mV,1,mV
725.68427,s,0.0,mV,-3.24,mV,0.0,mV,-1.3734,Nm,1,mV,1,mV
725.78907,s,0.0,mV,-3.24,mV,0.0,mV,-1.3734,Nm,1,mV,1,mV
725.90021,s,0.0,mV,-3.25,mV,0.0,mV,-1.3734,Nm,1,mV,1,mV
726.01109,s,0.0,mV,-3.25,mV,0.0,mV,-1.3734,Nm,1,mV,1,mV
726.11273,s,0.0,mV,-3.25,mV,0.0,mV,-1.3734,Nm,1,mV,1,mV
726.21354,s,0.0,mV,-3.25,mV,0.0,mV,-1.3734,Nm,1,mV,1,mV
726.31424,s,0.0,mV,-3.25,mV,0.0,mV,-1.3734,Nm,1,mV,1,mV
726.41697,s,0.0,mV,-3.25,mV,0.0,mV,-1.3734,Nm,1,mV,1,mV
726.51979,s,0.0,mV,-3.24,mV,0.0,mV,-1.3734,Nm,1,mV,1,mV
726.62891,s,0.0,mV,-3.24,mV,0.0,mV,-1.3734,Nm,1,mV,1,mV
726.73046,s,0.0,mV,-3.24,mV,0.0,mV,-1.3734,Nm,1,mV,1,mV
726.83777,s,0.0,mV,-3.24,mV,0.0,mV,-1.3734,Nm,1,mV,1,mV
726.94191,s,0.0,mV,-3.24,mV,0.0,mV,-1.3734,Nm,1,mV,1,mV
727.04673,s,0.0,mV,-3.24,mV,0.0,mV,-1.3734,Nm,1,mV,1,mV
727.14802,s,0.0,mV,-3.25,mV,0.0,mV,-1.3734,Nm,1,mV,1,mV
727.24932,s,0.0,mV,-3.25,mV,0.0,mV,-1.3734,Nm,1,mV,1,mV
727.35139,s,0.0,mV,-3.25,mV,0.0,mV,-1.3734,Nm,1,mV,1,mV
727.4544,s,0.0,mV,-3.25,mV,0.0,mV,-1.3734,Nm,1,mV,1,mV
727.55983,s,0.0,mV,-3.25,mV,0.0,mV,-1.3734,Nm,1,mV,1,mV
727.66114,s,0.0,mV,-3.25,mV,0.0,mV,-1.3734,Nm,1,mV,1,mV
727.76227,s,0.0,mV,-3.24,mV,0.0,mV,-1.3734,Nm,1,mV,1,mV
727.8636,s,0.0,mV,-3.24,mV,0.0,mV,-1.3734,Nm,1,mV,1,mV
727.96489,s,0.0,mV,-3.25,mV,0.0,mV,-1.3734,Nm,1,mV,1,mV
728.06631,s,0.0,mV,-3.25,mV,0.0,mV,-1.3734,Nm,1,mV,1,mV
728.16864,s,0.0,mV,-3.24,mV,0.0,mV,-1.3734,Nm,1,mV,1,mV
728.27983,s,0.0,mV,-3.24,mV,0.0,mV,-1.3734,Nm,1,mV,1,mV
728.39435,s,0.0,mV,-3.25,mV,0.0,mV,-1.3734,Nm,1,mV,1,mV
728.4957,s,0.0,mV,-3.25,mV,0.0,mV,-1.3734,Nm,1,mV,1,mV
728.59721,s,0.0,mV,-3.25,mV,0.0,mV,-1.3734,Nm,1,mV,1,mV
728.6988,s,0.0,mV,-3.25,mV,0.0,mV,-1.3734,Nm,1,mV,1,mV
728.80439,s,0.0,mV,-3.24,mV,0.0,mV,-1.3734,Nm,1,mV,1,mV
728.91733,s,0.0,mV,-3.24,mV,0.0,mV,-1.3734,Nm,1,mV,1,mV
729.02033,s,0.0,mV,-3.24,mV,0.0,mV,-1.3734,Nm,1,mV,1,mV
729.13042,s,0.0,mV,-3.24,mV,0.0,mV,-1.3734,Nm,1,mV,1,mV
729.23394,s,0.0,mV,-3.25,mV,0.0,mV,-1.3734,Nm,1,mV,1,mV
729.33894,s,0.0,mV,-3.25,mV,0.0,mV,-1.3734,Nm,1,mV,1,mV
729.44086,s,0.0,mV,-3.25,mV,0.0,mV,-1.3734,Nm,1,mV,1,mV
729.54275,s,0.0,mV,-3.25,mV,0.0,mV,-1.3734,Nm,1,mV,1,mV
729.64919,s,0.0,mV,-3.25,mV,0.0,mV,-1.3734,Nm,1,mV,1,mV
729.75251,s,0.0,mV,-3.25,mV,0.0,mV,-1.3734,Nm,1,mV,1,mV
729.86008,s,0.0,mV,-3.24,mV,0.0,mV,-1.3734,Nm,1,mV,1,mV
729.96397,s,0.0,mV,-3.24,mV,0.0,mV,-1.3734,Nm,1,mV,1,mV
730.06737,s,0.0,mV,-3.24,mV,0.0,mV,-1.3734,Nm,1,mV,1,mV
730.17368,s,0.0,mV,-3.24,mV,0.0,mV,-1.3734,Nm,1,mV,1,mV
730.27462,s,0.0,mV,-3.25,mV,0.0,mV,-1.3734,Nm,1,mV,1,mV
730.37605,s,0.0,mV,-3.25,mV,0.0,mV,-1.3734,Nm,1,mV,1,mV
730.47743,s,0.0,mV,-3.25,mV,0.0,mV,-1.3734,Nm,1,mV,1,mV
730.57934,s,0.0,mV,-3.25,mV,0.0,mV,-1.3734,Nm,1,mV,1,mV
730.68403,s,0.0,mV,-3.24,mV,0.0,mV,-1.3734,Nm,1,mV,1,mV
730.78492,s,0.0,mV,-3.24,mV,0.0,mV,-1.3734,Nm,1,mV,1,mV
730.88631,s,0.0,mV,-3.24,mV,0.0,mV,-1.3734,Nm,1,mV,1,mV
